Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
338,Main list,India,Anand Saurabh,2304,3,2,59,64,44,-20,Level A
339,Main list,India,Dhara Debankan,1950,3,3,79,63,43,-20,Level A
340,Main list,Russia,Semen Elistratov,2401,2,2,54,63,43,-20,Level B
341,Main list,,Rishav Srivastava,,3,2,60,63,43,-20,Level B
342,Main list,,Mazen Chaaban,,3,1.5,86,62,42,-20,Level A
343,Main list,Peru,Robert Gutierrez Vargas,1870,1,1,19,62,42,-20,Level A
344,Main list,,Kabeer Rohila,,2,0,5,60,40,-20,Level A
345,Main list,Kazakhstan,Kazybek Umbetov,2073,2,1,16,58,38,-20,Level A
346,Main list,,Gustavo Andres Contreras Cuevas,,2,0,60,55,35,-20,Level A
347,Main list,El Salvador,Armando Melendez,1261,3,1,43,53,33,-20,Level A
348,Main list,Romania,Emilia-Florentina Coman,1770,2,1,51,74,53,-21,Level C
349,Main list,India,R U Arun,1908,2,1,36,71,50,-21,Level B
350,Main list,United States of America,Segev Eliezer,2004,2,1,14,71,50,-21,Level A
351,Main list,,Kevin Maurin,,3,1,53,70,49,-21,Level B
352,Main list,India,Kumaria Shaurya,1461,3,1,83,68,47,-21,Level B
353,Main list,Brazil,Leonardo Yamamoto Por Goncalves,1979,3,3,64,65,44,-21,Level A
354,Main list,Cuba,Rachel Palmero Martinez,2099,3,1,73,65,44,-21,Level A
355,Main list,Cuba,Jonathan Hernandez Ruiz,2024,2,2,31,60,39,-21,Level A
356,Main list,Mexico,Alonso Velo Arredondo,2068,3,2,32,75,53,-22,Level B
357,Main list,Cuba,Jorge Frank Herrera Aruca,1964,3,2,43,73,51,-22,Level B
358,Main list,France,Lucas Brison,1906,2,2,77,71,49,-22,Level B
359,Main list,Singapore,Jeffery Wei Heng Koh,,2,2,35,65,43,-22,Level B
360,Main list,,Abir Mohammad Turza,,3,1,21,65,43,-22,Level A
361,Main list,Italy,Marco Solime`,1781,3,1,52,64,42,-22,Level A
362,Main list,,Joseph Mbuthia,,3,2,12,64,42,-22,Level A
363,Main list,Peru,Fabricio David Prado Gabriel,1751,3,2,54,63,41,-22,Level A
364,Main list,Bangladesh,Ghosh Promit,,3,1,71,61,39,-22,Level A
365,Main list,,Amjad Aljohani,,2,1,36,61,39,-22,Level A
366,Main list,Ecuador,Bryan Carrasco Jacome,2103,2,1,46,59,37,-22,Level A
367,Main list,,Afina Sany Saffana,,3,0,38,56,34,-22,Level A
368,Main list,Kazakhstan,Dilyara Gabitova,1671,2,1,60,75,52,-23,Level C
369,Main list,Brazil,Matheus dos Santos Ramos,,3,1,61,72,49,-23,Level B
370,Main list,Russia,Rada Danilova,2048,2,2,56,71,48,-23,Level B
371,Main list,Mexico,Axel Alberto Diaz Espinoza,1641,3,1,53,70,47,-23,Level B
372,Main list,Cuba,Marlon Javier La Villa Rivas,2252,3,3,39,69,46,-23,Level B
373,Main list,Peru,Brath Toribio Alvarado,1544,3,2,11,69,46,-23,Level A
374,Main list,,Antony Joseph,,3,1,97,68,45,-23,Level C
375,Main list,Indonesia,Novendra Priasmoro,2502,3,3,69,68,45,-23,Level B
376,Main list,,Zen Wisa Sartre,,2,1,69,68,45,-23,Level C
377,Main list,India,Jaglan Vikrant,1626,2,2,39,64,41,-23,Level A
378,Main list,India,S Anand,1548,2,1,56,59,36,-23,Level B
379,Main list,Iran,Nima Javanbakht,2472,2,2,34,68,44,-24,Level B
380,Main list,Mexico,Quetzija Escamilla Romero,1377,2,0,39,65,41,-24,Level B
381,Main list,Greece,Lampros Printzios,1296,3,1,121,64,40,-24,Level A
382,Main list,Serbia,Milena Vujcic,2069,3,2,87,62,38,-24,Level A
383,Main list,Mexico,Vanessa Donjuan Perez,1272,3,1,63,62,38,-24,Level A
384,Main list,India,Shivam Handa,1323,3,1,54,61,37,-24,Level A
385,Main list,Kenya,Lenny Mataiga Shile,1751,3,2,67,58,34,-24,Level A
386,Main list,Cuba,Geydis De la C. Mantilla Gras,1997,1,1,20,54,30,-24,Level A
387,Main list,France,Colin Moriniaux,1973,3,2,60,70,45,-25,Level B
388,Main list,Poland,Igor Janik,2495,3,3,55,69,44,-25,Level A
389,Main list,Armenia,Suren Gesyan,1945,2,2,35,68,43,-25,Level B
390,Main list,,Ethan Zhao,,2,1.5,64,66,41,-25,Level A
391,Main list,Peru,Sergio Cisneros Cardoza,1666,2,2,94,63,38,-25,Level A
392,Main list,Cuba,Dylan Isidro Berdayes Ason,2445,1,1,19,62,37,-25,Level A
393,Main list,,Luis Hernandez,,3,1,34,73,47,-26,Level B
394,Main list,,Vibushan Arangaswamy,,3,1,85,73,47,-26,Level C
395,Main list,Spain,Cesar Redondo Moran,1422,2,1,20,71,45,-26,Level B
396,Main list,Russia,Gusein Taimurazov,,2,2,55,70,44,-26,Level B
397,Main list,Japan,Ryoya Mitsui,1841,3,2,42,69,43,-26,Level B
398,Main list,Canada,Zehn Nasir,2057,3,2,62,68,42,-26,Level A
399,Main list,Poland,Szymon Pinkas,1309,2,1,22,67,41,-26,Level A
400,Main list,Mexico,David Eugenio Lugo Aldana,1490,2,1,52,66,40,-26,Level B
401,Main list,Ukraine,Viktor Matviishen,2512,3,2,97,66,40,-26,Level A
402,Main list,,Richard Zhang,,3,1.5,143,62,36,-26,Level A
403,Main list,Peru,Eddi Gino Ramirez Quiroz,1478,2,0.5,69,62,36,-26,Level A
404,Main list,Russia,Igor Khabas,1667,2,1,47,82,55,-27,Level B
405,Main list,Russia,Aleksandr Makarenko,2151,3,2,30,74,47,-27,Level B
406,Main list,Scotland,Tariq Pasha,1905,3,2,41,71,44,-27,Level B
407,Main list,India,K V Sudharshan,1288,1,0,26,69,42,-27,Level C
408,Main list,Brazil,Giovane Santiago Leacima,1884,2,1,30,67,40,-27,Level B
409,Main list,,Tamara Kaliwo,,2,0,12,78,50,-28,Level B
410,Main list,Chile,Jose Patricio Bahamondes Cepeda,1893,3,1,53,75,47,-28,Level B
411,Main list,France,Pietro Porsia,1709,3,1,93,74,46,-28,Level B
412,Main list,Mexico,Edgar Froylan Luna Javier,2114,3,2,74,71,43,-28,Level A
413,Main list,Lesotho,Letsatsi Khama,1379,3,0,73,70,42,-28,Level B
414,Main list,Indonesia,Aji Bagus Wicaksono,,2,2,47,64,36,-28,Level B
415,Main list,Armenia,Qristine Smbatyan,1685,1,1,14,64,36,-28,Level A
416,Main list,Mexico,Joshua Adrian Avila Rodriguez,1940,2,2,26,79,50,-29,Level B
417,Main list,,Hugo Durand,,2,0,22,79,50,-29,Level B
418,Main list,Peru,Renzo Jos Pelaes Castillo,1493,3,1,84,74,45,-29,Level B
419,Main list,India,B Patra Himanshu,1261,2,1,33,74,45,-29,Level B
420,Main list,Scotland,Murad Abdulla,2287,3,2,64,73,44,-29,Level C
421,Main list,Poland,Marcin Rosicki,2023,3,2,38,71,42,-29,Level B
422,Main list,Peru,Carlos Enrique Huarcaya Silloca,1942,3,2,17,70,41,-29,Level A
423,Main list,Philippines,Francis Xavier Guimalan,1902,3,1,40,69,40,-29,Level A
424,Main list,Peru,Geraldine Espinoza Davila,1401,2,0,44,65,36,-29,Level A
425,Main list,Mexico,Diego Baltazar Ibanez,2054,2,1,85,64,35,-29,Level A
426,Main list,China,Wenzhi Dai,2044,2,1,68,63,34,-29,Level A
427,Main list,Portugal,Paulo Alexandre G Monteiro,2023,3,1,17,83,53,-30,Level A
428,Main list,Singapore,Shi Chen Kerwin Lim,,3,0,79,78,48,-30,Level B
429,Main list,,Weifan Liu,,3,2,74,77,47,-30,Level B
430,Main list,France,Mathys Noir,1890,3,1,89,76,46,-30,Level B
431,Main list,Scotland,Kai Pannwitz,1802,3,2,59,76,46,-30,Level B
432,Main list,Honduras,Jose Valladares,1529,1,0,13,76,46,-30,Level A
433,Main list,Portugal,Ana Raquel Da Costa Bastos,1636,3,2,47,75,45,-30,Level B
434,Main list,France,Enzo Porsia,1752,3,2,78,72,42,-30,Level A
435,Main list,India,Nilsu Pattnayak,1948,3,2,76,72,42,-30,Level B
436,Main list,Ukraine,Vladimir Volobuev,1988,3,2,64,72,42,-30,Level B
437,Main list,Paraguay,Vazquez Guillermo,2527,1,1,10,70,40,-30,Level A
438,Main list,Kenya,Samuel Mwaura Ngugi,,3,0.5,98,68,38,-30,Level A
439,Main list,,Corentin Cadieu,1524,2,1,41,57,27,-30,Level A
440,Main list,India,Ankit Nandwal,1340,3,1,29,79,48,-31,Level B
441,Main list,North Macedonia,Kosta Peev,1913,3,2,98,78,47,-31,Level B
442,Main list,Portugal,Francisco Parente,1506,3,1,63,77,46,-31,Level C
443,Main list,Philippines,Kris Oswald Olvido,,3,2,49,74,43,-31,Level B
444,Main list,Chile,Melany Vildosola Canales,1632,2,2,27,72,41,-31,Level A
445,Main list,Greece,Filippos Korniotis,2133,3,2,65,68,37,-31,Level A
446,Main list,,Ananta Noor Anan,,3,1,74,66,35,-31,Level A
447,Main list,India,Sumeet Gawande,1360,3,2,79,61,30,-31,Level A
448,Main list,India,Aditya MY,1563,3,2,68,76,44,-32,Level A
449,Main list,United States of America,Khoa Minh Nguyen,1801,3,2,71,76,44,-32,Level A
450,Main list,Indonesia,Singgih Satria Lesmana,1875,3,2,23,76,44,-32,Level A
451,Main list,Mexico,Kevin Ozuna Ramos,1935,3,3,30,75,43,-32,Level A
452,Main list,India,Maheswari Kushank,1285,3,1,102,73,41,-32,Level B
453,Main list,Singapore,Jin Sheng Timothy Ling,1640,3,1,108,70,38,-32,Level B
454,Main list,India,Ankit Yadav,1114,3,2,72,68,36,-32,Level A
455,Main list,Mexico,Sheila Angelica Rodriguez Silva,1745,2,0,29,67,35,-32,Level A
456,Main list,,Kai Duenez,,3,1,60,67,35,-32,Level A
457,Main list,Mexico,Jordi Milburgo Carrera Puig,1778,2,1,47,78,45,-33,Level B
458,Main list,Switzerland,Anton Kuenzi,1815,3,1,23,77,44,-33,Level A
459,Main list,,Christian Joel Navarro Ruiz,,2,1,19,75,42,-33,Level A
460,Main list,,Abdelrahman Amin,,3,1,64,74,41,-33,Level A
461,Main list,India,Jayalakshmi Sree,,3,0,49,72,39,-33,Level A
462,Main list,Mexico,Arianne Elizabeth Ponce  Bermudez,1570,3,1,69,72,39,-33,Level B
463,Main list,Sri Lanka,H Charanga Jithmal Gamage,1718,3,2,60,71,38,-33,Level A
464,Main list,,Manas Chodimalla,,3,2,73,70,37,-33,Level A
465,Main list,India,Kundu Kaustuv,2301,2,1,14,69,36,-33,Level A
466,Main list,Mexico,Carlos A Hernandez Rendon,1838,3,1,45,69,36,-33,Level A
467,Main list,India,Kumar Deepak,1198,2,1,53,69,36,-33,Level A
468,Main list,Russia,Egor Chaika,,3,1,36,87,53,-34,Level B
469,Main list,Kenya,Boera Robert,1716,2,2,25,86,52,-34,Level B
470,Main list,,Shirshajit Gupta,,2,1,51,81,47,-34,Level C
471,Main list,,Bing Yue,,3,1.5,82,78,44,-34,Level B
472,Main list,Ukraine,Liubomyr Voloshynskyi,2118,2,1,42,77,43,-34,Level A
473,Main list,El Salvador,Ortez Andrea,1969,3,2,94,77,43,-34,Level A
474,Main list,India,Suman Saurav,1189,3,1,49,73,39,-34,Level A
475,Main list,Romania,Andreea-Marioara Cosman,2164,2,1,16,72,38,-34,Level A
476,Main list,,Ben Gribbon,,3,2,81,72,38,-34,Level A
477,Main list,Indonesia,Ken Nahel Falsaveta,1594,3,2,65,72,38,-34,Level A
478,Main list,,M. Zainal A Loleh,,2,0,63,70,36,-34,Level A
479,Main list,Jordan,Smreen Roaa,1104,2,1,20,69,35,-34,Level B
480,Main list,China,Siwei Wei,,3,2,79,83,48,-35,Level C
481,Main list,United States of America,Ashritha Eswaran,2244,2,2,38,72,37,-35,Level A
482,Main list,Mexico,Patricia Sarahi Arvizu Rivera,1735,2,1,28,71,36,-35,Level A
483,Main list,Netherlands,Thomas Kools,2103,2,1,37,70,35,-35,Level B
484,Main list,Chile,Franco Gasic Merino,2204,3,2,37,67,32,-35,Level A
485,Main list,Sri Lanka,Tharmasanthiran Brahman,1355,2,1,35,66,31,-35,Level A
486,Main list,,Aufa Mochamad Aufa Erditya Pratama,,3,1.5,57,80,44,-36,Level B
487,Main list,Greece,Kyriaki Kalyva,1823,3,2,70,80,44,-36,Level A
488,Main list,Russia,Galina Krapivina,1968,2,2,55,78,42,-36,Level A
489,Main list,Indonesia,SATRIAWAN SINGGIH ALVREDO,1801,2,2,31,75,39,-36,Level A
490,Main list,Greece,Dimitrios Papakonstantinou,,1,1,20,71,35,-36,Level B
491,Main list,,Praveen Kumar Maurya,,3,0.5,86,70,34,-36,Level A
492,Main list,Peru,Christian Andre Guzman Miraval,1776,3,2,85,70,34,-36,Level A
493,Main list,,Halim Mansour,1385,2,1,55,93,56,-37,Level D
494,Main list,Turkiye,Omer Faruk Ozer,2317,3,1,52,91,54,-37,Level C
495,Main list,Russia,Polina Shuvalova,2476,3,2,63,81,44,-37,Level A
496,Main list,Mexico,Ana Valeria Salas Estrada,1824,3,2.5,89,81,44,-37,Level A
497,Main list,,Luda Jing,,3,1,64,79,42,-37,Level A
498,Main list,Canada,Joseph F. Bellissimo,2203,3,3,51,78,41,-37,Level A
499,Main list,Mexico,Andrei Heredia Madrigal,2040,3,2,39,78,41,-37,Level A
500,Main list,,Vaishnavi Bhangar,,3,0,48,84,46,-38,Level C
501,Main list,Mexico,Angel Ivan Quiroga Jaquez,2214,2,1,51,83,45,-38,Level B
502,Main list,Jordan,Abu-Khater Ahmad,1414,3,1,61,81,43,-38,Level B
503,Main list,United States of America,Gulrukhbegim Tokhirjonova,2362,3,2,114,80,42,-38,Level A
504,Main list,FIDE,Rudik Roberto Rompich Cotzojay,1854,3,2,49,75,37,-38,Level A
505,Main list,Lesotho,Sechaba Khalema,1827,2,1,38,70,32,-38,Level A
506,Main list,Scotland,Euan Gray,2098,2,1,47,92,53,-39,Level B
507,Main list,England,Harry Grieve,2351,3,3,58,86,47,-39,Level B
508,Main list,Poland,Dymitr Ostrowski,1401,3,1,61,82,43,-39,Level A
509,Main list,France,Noe Mangold,1993,3,2,89,79,40,-39,Level A
510,Main list,Ecuador,Helen Pazmay Mora,,3,0,59,78,39,-39,Level A
511,Main list,,Arthur Mellinger,,3,2,115,71,32,-39,Level A
512,Main list,India,Sharma Kunal,1324,2,0.5,60,67,28,-39,Level A
513,Main list,France,Simon Sarkizian,1559,3,1,43,89,49,-40,Level B
514,Main list,,Charbel el Khoury,,3,1,54,86,46,-40,Level B
515,Main list,France,Wissam Pheng,1739,3,2,38,82,42,-40,Level A
516,Main list,,Paschalia Ariawan Felia,,3,1,67,79,39,-40,Level A
517,Main list,Switzerland,Fabian Jin,1728,2,1,31,79,39,-40,Level A
518,Main list,,Jonthan Ismael Juárez Guadarrama,,2,1,33,79,39,-40,Level B
519,Main list,,Mohammed Alkibbee,,3,1,69,78,38,-40,Level A
520,Main list,India,Das Kunal,1655,2,1,41,97,56,-41,Level B
521,Main list,Mexico,Roberto Alejandro Avila Bautista,2001,2,1,58,94,53,-41,Level B
522,Main list,India,Uttam Prakash Sharma,1694,3,2,68,85,44,-41,Level A
523,Main list,Switzerland,Lucas Schenck,,3,0,59,82,41,-41,Level A
524,Main list,Germany,Simon Leeb,2207,2,2,52,81,40,-41,Level A
525,Main list,Russia,Dmitry Radostev,1889,3,1,73,79,38,-41,Level A
526,Main list,,Ishaan Bedi,,3,1,54,78,37,-41,Level A
527,Main list,China,Yanting Chen,,2,0,66,77,36,-41,Level A
528,Main list,Philippines,Diomel John Escutin,,3,1,87,77,36,-41,Level A
529,Main list,Poland,Maciej Kowalec,2123,3,2,54,76,35,-41,Level B
530,Main list,,Rishabh Choudhary,,3,1,52,76,35,-41,Level A
531,Main list,Mongolia,Batsaikhan Otgonsuvd,1837,3,2,24,74,33,-41,Level A
532,Main list,Peru,Ruth CCorimanya Ttica,1677,3,2,52,72,31,-41,Level A
533,Main list,Kenya,Shem Aberi,,2,1,48,70,29,-41,Level A
534,Main list,Philippines,Kristine Mae Flores,1613,1,1,17,70,29,-41,Level A
535,Main list,India,Bhargav Abhishek,1177,2,1,97,87,45,-42,Level B
536,Main list,Lithuania,Tomas Laurusas,2505,2,2,67,84,42,-42,Level A
537,Main list,,Sisekelo Madiya,,2,1,75,82,40,-42,Level B
538,Main list,Chile,David Cona Jara,1779,3,2,23,81,39,-42,Level A
539,Main list,Sri Lanka,E D S Chandula,1661,2,1,52,79,37,-42,Level A
540,Main list,Turkiye,Kerem Erdal,1534,3,2,59,78,36,-42,Level A
541,Main list,Ukraine,Iulija Osmak,2428,2,2,29,76,34,-42,Level A
542,Main list,England,Gautam Jain,1900,3,2,38,76,34,-42,Level A
543,Main list,Slovakia,Radoslav Panko,2044,2,1,19,74,32,-42,Level A
544,Main list,,Ariski Wahyudi,,3,1,14,93,50,-43,Level A
545,Main list,New Zealand,Geoffrey Gunawan,1521,2,2,51,90,47,-43,Level B
546,Main list,Colombia,Joshua Daniel Ruiz Castillo,2502,2,2,25,87,44,-43,Level A
547,Main list,,Narek Soghoyan,,3,1,45,87,44,-43,Level A
548,Main list,Japan,Atsushi Takenouchi,,3,1,64,84,41,-43,Level A
549,Main list,Indonesia,Azmi Nur Habibi,1986,3,2,40,83,40,-43,Level A
550,Main list,Spain,Luis Manso Marugan,1682,2,2,32,81,38,-43,Level A
551,Main list,,Lima de Souza Junior Nilton,,3,2,49,80,37,-43,Level A
552,Main list,Greece,Ioannis Kalogeris,2307,2,2,62,78,35,-43,Level A
553,Main list,Indonesia,Fernanda Agus Saputra Pribadi,1932,2,2,28,72,29,-43,Level A
554,Main list,,Ahmed Elbaz,,1,0,29,67,24,-43,Level A
555,Main list,Mexico,Andrea Ruiz Villalba,1741,3,2,83,92,48,-44,Level B
556,Main list,Armenia,Tigran Azaryan,2115,3,2,57,84,40,-44,Level A
557,Main list,El Salvador,Alejandro Pinto,1742,1,0,50,84,40,-44,Level A
558,Main list,Greece,Konstantinos Kouroglou,1724,2,1,37,82,38,-44,Level A
559,Main list,Botswana,Besa Masaiti,1708,3,1,51,81,37,-44,Level A
560,Main list,,Meghana Banuprasad,,2,0.5,85,81,37,-44,Level A
561,Main list,Namibia,Mbitjita Kahuure,,2,0,43,81,37,-44,Level A
562,Main list,,Raphael Roshan Joseph,,3,1,57,79,35,-44,Level A
563,Main list,,Sander Miesen,,3,1,57,79,35,-44,Level A
564,Main list,Portugal,Joao Nuno Baptista Valente,1878,2,1,41,78,34,-44,Level A
565,Main list,Belgium,Pierre Vernimmen,2010,3,2,86,78,34,-44,Level B
566,Main list,Romania,George-Daniel Scripcaru,2170,2,1,46,72,28,-44,Level A
567,Main list,,Abdullah Aboelnoor,,3,1,36,95,50,-45,Level B
568,Main list,United Arab Emirates,Alsheraifi Ali Hamdan,1760,3,1,65,93,48,-45,Level B
569,Main list,Greece,Anastasios Koukas,1933,2,1,24,87,42,-45,Level B
570,Main list,Philippines,Merlene Membrere,1571,3,1,94,84,39,-45,Level A
571,Main list,,Igor Esquivel Souza,,2,0,40,83,38,-45,Level A
572,Main list,Philippines,Laila Camel Nadera,1618,2,0,24,82,37,-45,Level A
573,Main list,,Jordan Kanchev,,2,1,22,87,41,-46,Level A
574,Main list,India,Gupta Harsh,1283,3,1,10,86,40,-46,Level A
575,Main list,,Aaradhya Nachankar,,3,1,100,86,40,-46,Level B
576,Main list,Russia,Nikolay Semenov,1520,3,1,74,81,35,-46,Level A
577,Main list,Mexico,Servando Rivera Chanttes,,3,1,44,80,34,-46,Level A
578,Main list,Indonesia,Firman Cahya Wardhana Aji,1936,3,2,70,80,34,-46,Level A
579,Main list,India,Bharadwaj A Aaditya,,2,1,15,79,33,-46,Level A
580,Main list,Switzerland,Benjamin Brandis,2029,2,2,24,79,33,-46,Level A
581,Main list,,Miguel Ángel Salinas Nolasco,,2,2,26,77,31,-46,Level A
582,Main list,Russia,Bato Tsybikov,1819,2,1,44,99,52,-47,Level B
583,Main list,Kenya,Timothy Kipngetich,,2,1,35,93,46,-47,Level B
584,Main list,Armenia,Janik Ghulyan,1766,3,2,77,90,43,-47,Level B
585,Main list,Ukraine,Dmitry Nagornyy,1926,3,3,64,88,41,-47,Level A
586,Main list,Peru,Camila Elizabeth Acevedo Aybar,,3,1,44,86,39,-47,Level A
587,Main list,Mexico,Carlos Jahi Fierro Jaquez,1833,3,1,32,85,38,-47,Level A
588,Main list,,Nathan Bharwani,,2,0,58,85,38,-47,Level A
589,Main list,,Carolina Cuevas Cuello,,3,0.5,45,85,38,-47,Level A
590,Main list,,Onnie Mwandingi,,2,1,119,84,37,-47,Level A
591,Main list,France,Nicolas Kern,2082,2,2,79,84,37,-47,Level A
592,Main list,Croatia,Ruža Purkić,1483,3,1,75,83,36,-47,Level A
593,Main list,,Martin Monnot-Prada,,2,0.5,52,82,35,-47,Level B
594,Main list,France,Yannick Kambrath,2375,3,2,61,81,34,-47,Level A
595,Main list,Croatia,Dorian Kablar,1515,3,1,69,79,32,-47,Level B
596,Main list,India,P M Ram Prasad,1493,3,1,67,100,52,-48,Level C
597,Main list,,Riya Parmar,,2,0,23,96,48,-48,Level B
598,Main list,France,Damien Ribiere,2083,3,2,79,94,46,-48,Level B
599,Main list,,Akshat Sindhwani,,2,1,32,89,41,-48,Level A
600,Main list,Turkiye,Ataberk Sarigil,1334,3,1,52,88,40,-48,Level A
601,Main list,,Navaneeth Holla,,2,1,23,87,39,-48,Level B
602,Main list,India,S Bharata,1219,3,1,104,85,37,-48,Level A
603,Main list,Peru,Alvaro Arcos Tejeda,,1,1,22,84,36,-48,Level A
604,Main list,,Gaga Medson,,2,0,31,80,32,-48,Level A
605,Main list,Sri Lanka,Thilina Perera,1434,3,1,56,88,39,-49,Level A
606,Main list,Lebanon,Omar Obeid,1327,2,1,42,87,38,-49,Level B
607,Main list,India,Raj Singh Nikhil,1138,3,1,112,87,38,-49,Level A
608,Main list,India,Shriraj Trivedi,1273,3,1,39,85,36,-49,Level A
609,Main list,,Mario Paredes,,2,0,41,81,32,-49,Level A
610,Main list,Mexico,Karhim Arenas Caiceros,,2,1,85,77,28,-49,Level A
611,Main list,Mexico,Hernandez Carlos Al Rangel,1852,2,1,64,95,45,-50,Level B
612,Main list,France,Theo Bressy,2277,3,3,31,92,42,-50,Level B
613,Main list,Russia,Ekaterina Blagoveschenskaya,1685,2,1,35,90,40,-50,Level A
614,,,,1878,21,9,368,87,37,-50,Level A
615,Main list,Cuba,Karla July Fernandez Rivero,2025,2,1,43,87,37,-50,Level B
616,Main list,Greece,Anthi - Maria Vozinaki,1861,3,2,70,84,34,-50,Level A
617,Main list,,Divyesh Pant,,2,1,25,103,52,-51,Level B
618,Main list,,Vishnusai Janjanam,,3,0,105,90,39,-51,Level A
619,Main list,,Utkarsh Dubey,,3,1,115,90,39,-51,Level A
620,Main list,Philippines,Lynus Garrett Kho,,3,1,62,88,37,-51,Level A
621,Main list,Brazil,Tiago Novaes Pereira,1771,3,1,49,88,37,-51,Level B
622,Main list,Malta,Jamie Farrugia,1566,2,0.5,77,87,36,-51,Level A
623,Main list,Mexico,Jorge Serrano Herrera,,3,1,122,87,36,-51,Level A
624,Main list,Italy,Francesco Ferraguti,2067,3,2,72,87,36,-51,Level A
625,Main list,Poland,Konrad Zielinski,1691,3,2,84,86,35,-51,Level A
626,Main list,Netherlands,Chiel Koster,1913,3,3,44,85,34,-51,Level A
627,Main list,Mexico,Yesúa Leonel Méndez Córdoba,1571,3,1,22,83,32,-51,Level A
628,Main list,,Shruti Sikri,,2,0,49,82,31,-51,Level A
629,Main list,Russia,Andrey P. Antonov,2137,2,1,51,103,51,-52,Level C
630,Main list,Jordan,Haymoor Lana,1342,3,1,45,96,44,-52,Level B
631,Main list,Ireland,Conor Maher,1939,3,2,48,96,44,-52,Level B
632,Main list,Romania,Maria-Alexandra Ciocan,1982,3,2,46,95,43,-52,Level A
633,Main list,,James Walklett,,3,2,154,91,39,-52,Level A
634,Main list,,Luis Serrano,,3,0,68,90,38,-52,Level A
635,Main list,Brazil,Luan Araujo De Paula,1706,2,1,77,88,36,-52,Level A
636,Main list,Egypt,Abanob Ashraf,1599,3,2,28,88,36,-52,Level A
637,Main list,India,Das Asmita,1759,3,2,58,101,48,-53,Level C
638,Main list,Russia,Ruslan Nekrasov,1745,2,0,32,97,44,-53,Level B
639,Main list,Mexico,Gabriel Osiris Andrade Ortega,,2,1,30,90,37,-53,Level A
640,Main list,Peru,Fatima Zelaya Contreras,1348,3,1,38,77,24,-53,Level A
641,Main list,Australia,Ronen Bhaumik,,3,1,48,98,44,-54,Level A
642,Main list,,Paul Waweru Gathoni,,2,1,23,98,44,-54,Level A
643,Main list,Scotland,Jonathan Livingstone,,2,0,44,93,39,-54,Level A
644,Main list,Russia,Polina Anipchenko,1619,3,2,90,88,34,-54,Level A
645,Main list,Poland,Jan Rosinski,1226,3,0.5,103,87,33,-54,Level A
646,Main list,Romania,Gabriela Cristocea,1757,2,1,68,85,31,-54,Level A
647,Main list,,Akash Roy,,2,1,39,82,28,-54,Level A
648,Main list,Peru,Manuel Alejandro Torres Regalado,1683,3,1,85,80,26,-54,Level A
649,Main list,India,Das Soumyajit,1699,2,1,48,101,46,-55,Level B
650,Main list,Philippines,Angelo Villar Miguel,,3,1,82,98,43,-55,Level B
651,Main list,India,Atharva R Patil,1407,3,1,21,93,38,-55,Level B
652,Main list,France,Ivan Tawegoum,1880,2,1,55,93,38,-55,Level A
653,Main list,,Subhodeep Maji,,3,1,79,89,34,-55,Level A
654,Main list,,Gregoire Tissier,,2,1,40,85,30,-55,Level A
655,Main list,Jordan,Azoobi Salim,1176,3,0.5,60,103,47,-56,Level B
656,Main list,Poland,Przemyslaw Kindler,2055,3,2,45,94,38,-56,Level A
657,Main list,Kenya,Wambugu Wandina,1412,3,1,71,94,38,-56,Level A
658,Main list,,Mikhail Omar,,2,0,73,89,33,-56,Level A
659,Main list,,Qianli Ma,,2,0,55,85,29,-56,Level B
660,Main list,FIDE,Chun Hei Jun Hui,,3,1,33,96,39,-57,Level A
661,Main list,,Yuhao Zhang,,3,1.5,129,96,39,-57,Level A
662,Main list,France,Nathan Carlier,1725,3,1,41,94,37,-57,Level A
663,Main list,Bangladesh,Huq Syeda Sadia,,2,1,71,92,35,-57,Level A
664,Main list,Spain,Marta Rodriguez Perez,1636,2,1,52,90,33,-57,Level A
665,Main list,Italy,Massimiliano Ballista,1957,3,0,38,89,32,-57,Level A
666,Main list,India,Roy Chaudhary Rohit,1519,2,1,41,84,27,-57,Level A
667,Main list,India,Ritabroto Ganguly,1930,1,1,10,77,20,-57,Level A
668,Main list,Ukraine,Kyrylo Kuznetsov,,2,1,60,95,37,-58,Level A
669,Main list,,Mir Mahmid Sarker,,2,0,24,87,29,-58,Level A
670,Main list,United Arab Emirates,Essa Mariam,1561,3,1,44,102,43,-59,Level A
671,Main list,,Enzo Isnard,,2,0,31,101,42,-59,Level B
672,Main list,Chile,Mario Felipe Constanzo Vivanco,2008,3,1,57,96,37,-59,Level A
673,Main list,Mongolia,Tumurbaatar Nomindalai,2111,3,2,48,96,37,-59,Level B
674,Main list,Indonesia,Pramana Martin Silaen Alberto,1922,2,1,37,94,35,-59,Level A
675,Main list,,Shimar Arsath,,3,0,40,91,32,-59,Level A
676,Main list,Bangladesh,Bashar Zihad Md. Habibul,1447,3,1,118,90,31,-59,Level A
677,Main list,,Ishan Chhangani,,2,2,37,98,38,-60,Level A
678,Main list,Egypt,Mariam Hatem Elbassiouny,,3,0,46,95,35,-60,Level A
679,Main list,Fiji,Pavitra Chand,,3,1,64,95,34,-61,Level A
680,Main list,,Sinuhe Isay Cortes Contreras,,3,1,37,88,27,-61,Level A
