Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
337,Default,Turkmenistan,Meredgeldy Amangeldiyev,1891,1,0,0,0,0,,Level B
338,Default,Mali,Rokiatou Cissoko,,6,0,0,0,0,,Level A
339,Default,Uganda,John Denise Mwesigye,1351,3,0,0,0,0,,Level A
340,Default,Turkmenistan,Aydogdy Atabayev,2202,1,0,0,0,0,,Level B
341,Default,Zambia,Tambuzhai Kadilamwando,,1,0,0,0,0,,Level A
342,Default,Libya,Abdalah Saed,,1,0,0,0,0,,Level A
343,Default,Zambia,Peter Kalenga,1551,1,0,0,0,0,,Level D
344,Default,Libya,Hatem Kzam,,1,0,0,0,0,,Level A
345,Default,Turkmenistan,Oraz Bashymow,1853,1,0,0,0,0,,Level D
346,Default,Turkmenistan,Gurbangul Esenova,,1,0,0,0,0,,Level A
347,Default,Zambia,Robert Nkhupi,1701,1,0,0,0,0,,Level C
