Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
318,Girls 14,Netherlands,Elysia Feng,1445,10,3.5,334,89,38,-51,Level A
319,Girls 14,Paraguay,Renata Mayeregger Gonzalez,1280,10,4,362,89,38,-51,Level A
320,Open 14,Jamaica,Krish Khemlani,1129,10,5,224,97,43,-54,Level A
321,Open 14,Cyprus,Nicolas Vermehren,1599,10,4,262,98,43,-55,Level A
322,Open 14,Trinidad & Tobago,Chandresh Prabhakar,1288,10,3,218,96,41,-55,Level A
323,Open 14,Tunisia,Mohamed Ben Rayana,1156,7,2,132,96,41,-55,Level A
324,Girls 14,Slovenia,Ema Lukac,1137,10,5,313,95,40,-55,Level A
325,Girls 14,,Zi Yau Bernadette Kong,1357,10,4,310,95,40,-55,Level A
326,Girls 14,Mexico,Vanya Briseyda Conde Mares,1551,9,4,303,95,40,-55,Level A
327,Girls 14,South Africa,Tawana Chinoruma,,10,4,202,92,37,-55,Level A
328,Open 14,Chile,Agustin Ramirez Camilla,1157,5,1,122,91,36,-55,Level A
329,Open 14,Mexico,Zuben Algenubi Jorajuria Mendoza,1696,10,4,285,92,36,-56,Level A
330,Girls 14,,Prachi Pardeshi,,10,3.5,310,92,36,-56,Level A
331,Open 14,,Luis Oliveira,,10,3,277,98,39,-59,Level A
332,Girls 14,Jersey,Yasmin Forbes,,10,2.5,266,92,33,-59,Level A
333,Open 14,Barbados,Rory Prescod,1183,10,4,287,99,38,-61,Level A
334,Open 14,Barbados,Melvin Terence,1028,10,3,311,99,38,-61,Level A
335,Open 14,Canada,Rafael Adam,1474,10,4,247,104,42,-62,Level A
336,Girls 14,Panama,Layla Yasmira Caicedo Rios,1103,10,4,270,101,39,-62,Level A
337,Open 14,Yemen,Abdul Qader Abdulla,1135,9,2.5,231,97,35,-62,Level A
338,Open 14,Bermuda,Dimitri Gontcharov,1448,10,3,264,94,32,-62,Level A
339,Open 14,Bahamas,Tadan Ferguson,,9,1,212,106,43,-63,Level A
340,Girls 14,Trinidad & Tobago,Aradhana Ramnarine Singh,1211,10,2.5,292,99,35,-64,Level A
341,Open 14,United Arab Emirates,Yahya Shuaib Al Kaff,1388,10,4.5,325,103,38,-65,Level A
342,Girls 14,Mexico,Paulina Yunuen Velarde Hernandez,1205,10,4,234,106,40,-66,Level A
343,Girls 14,Kenya,Devashri Shah,1048,10,3,300,102,35,-67,Level A
344,Open 14,Scotland,Ananth Subramaniam,1055,10,2,362,100,33,-67,Level A
345,Girls 14,,Zarquel Mawaddah,1346,9,5.5,311,107,38,-69,Level A
346,Open 14,Barbados,Taariq Callender,,10,2,255,101,29,-72,Level A
347,Girls 14,Kenya,Amy Mumo Mutua,1120,9,2.5,267,113,40,-73,Level A
348,Girls 14,,Nyambayar Nomuun,,10,2.5,246,105,32,-73,Level A
349,Open 14,Cyprus,Denis Lebedinskis,955,10,2.5,256,106,32,-74,Level A
350,Girls 14,Kenya,Laurecia Minage Atiagaga,1039,9,2,204,116,35,-81,Level A
351,Open 14,,Justin Spencer,,9,2,213,113,32,-81,Level A
352,Girls 14,Guyana,Maliha Dhana Rajkumar,,9,2,139,122,39,-83,Level A
353,Open 14,Guyana,Emmanuel Primus,,10,1,188,119,36,-83,Level A
354,Girls 14,Ireland,Diana Bueckert,1305,10,4,364,118,35,-83,Level A
355,Open 14,Kenya,Vyom Kunjal Shah,1064,10,2.5,228,118,34,-84,Level A
356,Girls 14,Jamaica,Ruthann Collins,1300,10,3,206,117,33,-84,Level A
357,Girls 14,Jamaica,Suraiya Matandara-Clarke,913,10,2,194,118,32,-86,Level A
358,Open 14,,Kalí Freytes Henríquez,,9,1.5,176,135,36,-99,Level A
359,Open 14,Barbados,Keon Lashley,1059,9,1,151,133,34,-99,Level A
360,Girls 14,,Alyssa Stewart,,10,2.5,235,140,34,-106,Level A
361,Girls 14,Guyana,Pooja Lam,,10,2,218,140,33,-107,Level A
362,Open 14,Cyprus,Michalis Hadjipetris,1232,3,0,22,149,36,-113,Level A
363,Girls 14,,Naila Rahaman,,9,0,145,142,23,-119,Level A
364,Girls 14,,Italy Ton-Chung,,9,1,144,175,33,-142,Level A
365,Girls 14,Cameroon,Fouda Omgba Nsizoa Anne-Marthe Bellage,,1,0,0,0,0,,Level A
